TOXCODE,toxic,lars,lcad,lchr,lcop,llead,lmerc,lnick,lsilv,lzinc,lacen,lacpt,lanth,lbaa,lban,lbap,lchry,lflan,lflen,lmeth,lnapt,lphen,lpyre
T,1,1.85629799,-2.407945609,3.0301337,2.282382386,1.704748092,-3.352407217,3.258096538,-2.525728644,3.465735903,1.704748092,1.704748092,1.704748092,1.704748092,1.704748092,1.704748092,1.704748092,1.704748092,1.704748092,,1.704748092,1.704748092,1.704748092
T,1,2.772588722,-0.223143551,3.471966453,3.728100167,2.4765384,-1.897119985,3.33220451,-0.820980552,4.38949865,2.302585093,2.302585093,1.945910149,2.302585093,2.302585093,2.079441542,2.944438979,2.995732274,2.302585093,,2.302585093,2.302585093,3.044522438
T,1,2.197224577,0.418710335,3.572345638,3.983413002,3.230804396,-1.771956842,3.433987204,-0.713349888,4.382026635,2.48490665,2.48490665,2.48490665,2.079441542,2.48490665,1.945910149,2.63905733,2.995732274,2.48490665,,2.48490665,2.63905733,2.995732274
T,1,2.451005098,-1.560647748,3.802208139,3.443618098,2.261763098,-2.659260037,3.761200116,-1.771956842,4.478472533,2.442347035,2.442347035,2.442347035,1.945910149,2.442347035,2.442347035,2.079441542,2.564949357,2.442347035,,2.442347035,2.302585093,2.397895273
T,1,1.609437912,-1.771956842,2.862200881,2.079441542,1.029619417,-3.688879454,2.944438979,-2.207274913,3.277144733,1.609437912,1.609437912,1.609437912,1.945910149,1.609437912,1.945910149,2.564949357,2.772588722,1.609437912,,1.609437912,2.397895273,2.772588722
T,1,1.945910149,-0.597837001,3.73289634,3.676300672,2.509599262,-2.900422094,3.63758616,-1.514127733,4.32677816,3.044522438,2.48490665,3.135494216,3.761200116,3.091042453,3.828641396,4.465908119,4.86753445,2.995732274,,4.442651256,4.787491743,4.86753445
T,1,1.589235205,-0.867500568,3.277144733,2.850706502,1.85629799,-3.218875825,3.33220451,-2.207274913,3.914021008,1.871802177,1.871802177,2.48490665,2.995732274,1.386294361,3.044522438,3.761200116,3.931825633,1.386294361,,1.098612289,3.555348061,3.784189634
F,0,2.884800713,0.039220713,3.407841924,4.405498991,2.066862759,-1.386294361,3.218875825,-1.966112856,4.533674184,1.386294361,2.140066163,3.63758616,3.36729583,2.140066163,3.433987204,4.143134726,4.418840608,2.197224577,,3.135494216,4.094344562,4.127134385
F,0,2.174751721,-1.272965676,3.673765816,3.321432413,2.624668592,-2.207274913,3.591817741,-1.771956842,4.412798293,1.386294361,2.079441542,2.833213344,3.33220451,2.079441542,2.833213344,3.737669618,4.543294782,2.197224577,2.079441542,1.791759469,4.700480366,4.060443011
F,0,1.252762968,-2.207274913,3.353406718,2.687847494,1.808288771,-3.218875825,3.46260601,-2.659260037,3.921973336,1.504077397,1.504077397,0.693147181,1.098612289,1.504077397,1.504077397,0.916290732,2.079441542,1.504077397,1.386294361,1.098612289,2.944438979,1.791759469
F,0,1.722766598,-2.407945609,3.186352633,2.602689685,2.163323026,-3.688879454,3.117949906,-1.46967597,3.786459782,1.871802177,1.871802177,1.871802177,1.386294361,1.871802177,1.871802177,1.098612289,2.197224577,1.871802177,1.609437912,1.871802177,2.944438979,2.079441542
F,0,1.808288771,-1.714798428,3.618993327,3.292126287,2.63905733,-2.302585093,3.514526067,-2.465104022,4.347693956,2.079441542,0.693147181,2.302585093,2.772588722,2.079441542,2.302585093,3.433987204,3.970291914,2.079441542,2.397895273,2.302585093,4.158883083,3.63758616
F,0,1.223775432,-2.995732274,2.727852828,1.740466175,1.30833282,-4.199705078,2.833213344,-4.199705078,3.306886702,1.386294361,1.386294361,1.386294361,1.098612289,1.386294361,1.386294361,0.405465108,1.791759469,1.386294361,1.386294361,1.386294361,2.079441542,1.791759469
F,0,1.740466175,-2.302585093,3.238678452,2.708050201,1.987874348,-3.218875825,3.391147046,-1.427116356,3.839452313,1.704748092,1.704748092,1.098612289,1.791759469,1.704748092,1.609437912,2.302585093,2.48490665,1.704748092,1.098612289,0.693147181,2.890371758,2.397895273
F,0,0.587786665,-4.605170186,2.791165108,1.722766598,1.223775432,-4.199705078,2.734367509,-4.199705078,3.165475048,1.386294361,1.386294361,1.386294361,1.098612289,1.386294361,1.386294361,0.405465108,1.791759469,1.386294361,1.386294361,1.386294361,1.386294361,1.098612289
F,0,2.041220329,-1.237874356,3.996364154,4.727387819,2.00148,-3.352407217,3.970291914,-1.139434283,4.42604352,2.197224577,2.197224577,2.197224577,2.197224577,2.197224577,1.386294361,1.098612289,2.63905733,2.197224577,2.197224577,2.197224577,3.33220451,2.302585093
T,1,2.379546134,-1.832581464,4.010962953,3.411147713,2.079441542,-2.659260037,3.96271612,-2.120263536,4.048300624,1.791759469,1.791759469,1.791759469,1.098612289,1.791759469,1.791759469,0.693147181,2.079441542,1.791759469,1.791759469,1.791759469,2.890371758,1.386294361
F,0,2.32238772,-1.897119985,4.171305603,3.735285827,3.025291076,-1.966112856,4.175924549,-1.139434283,4.555979942,2.351375257,2.351375257,1.609437912,2.397895273,2.351375257,2.302585093,3.135494216,3.555348061,2.351375257,2.351375257,2.351375257,3.36729583,3.33220451
F,0,2.4765384,-2.120263536,4.836281907,3.919991175,2.533696814,-2.040220829,4.934473933,-1.714798428,4.476199805,1.791759469,1.791759469,1.791759469,1.791759469,1.791759469,1.791759469,0.916290732,2.197224577,1.791759469,1.098612289,1.098612289,2.63905733,1.791759469
F,0,1.360976553,-2.813410717,3.144152279,2.564949357,1.824549292,-3.506557897,3.353406718,-2.900422094,3.779633817,1.504077397,1.504077397,1.098612289,1.609437912,1.504077397,1.098612289,1.252762968,2.772588722,1.098612289,1.098612289,0.693147181,3.044522438,2.197224577
T,1,1.458615023,-1.771956842,3.131136911,2.468099531,1.808288771,-3.218875825,3.025291076,-2.590267165,3.983413002,1.504077397,1.504077397,1.504077397,1.386294361,1.504077397,1.504077397,1.252762968,2.772588722,0.693147181,1.386294361,1.098612289,3.091042453,2.079441542
F,0,2.721295428,-1.560647748,4.555979942,4.070734697,2.708050201,-1.966112856,5.093750201,-1.560647748,4.682131227,1.945910149,1.945910149,1.098612289,1.791759469,1.945910149,1.098612289,2.63905733,3.135494216,1.791759469,2.833213344,2.63905733,3.784189634,2.48490665
F,0,2.76000994,0.182321557,3.871201011,3.597312261,2.797281335,-2.120263536,3.608211551,-1.203972804,4.599152114,2.351375257,2.351375257,2.397895273,2.63905733,2.351375257,2.197224577,3.135494216,4.043051268,1.791759469,2.48490665,2.079441542,4.59511985,3.33220451
F,0,1.704748092,-0.776528789,3.165475048,2.653241965,1.960094784,-2.995732274,3.054001182,-2.659260037,3.990834186,1.704748092,1.704748092,1.791759469,2.397895273,1.704748092,1.609437912,2.995732274,3.713572067,1.098612289,1.609437912,1.098612289,3.36729583,3.295836866
T,1,1.85629799,-1.832581464,3.610917913,3.226843995,2.332143895,-2.659260037,1.386294361,-2.040220829,4.209160237,1.098612289,1.871802177,2.48490665,2.995732274,2.48490665,2.564949357,3.433987204,3.951243719,1.791759469,2.302585093,1.945910149,3.912023005,3.465735903
F,0,2.282382386,0.78845736,3.832979798,3.686376324,2.415913778,-2.900422094,3.61361697,-1.203972804,4.457829598,2.602689685,2.602689685,2.602689685,2.397895273,2.995732274,2.48490665,2.197224577,3.663561646,2.602689685,2.602689685,2.602689685,5.075173815,3.36729583
F,0,2.00148,-2.407945609,3.583518938,3.198673118,1.648658626,-1.966112856,3.768152635,-2.407945609,3.88567903,1.504077397,1.504077397,1.504077397,1.098612289,1.504077397,1.504077397,0.405465108,1.791759469,1.504077397,1.504077397,1.504077397,1.791759469,1.386294361
F,0,2.753660712,-1.660731207,3.941581808,4.048300624,2.564949357,-0.733969175,3.937690752,-1.560647748,4.442651256,2.197224577,1.704748092,3.17805383,3.17805383,1.791759469,2.564949357,3.496507561,4.48863637,2.63905733,1.386294361,2.302585093,4.262679877,3.891820298
F,0,1.458615023,-2.525728644,3.054001182,2.48490665,2.219203484,-3.218875825,2.960105096,-2.813410717,3.370738174,1.504077397,0.693147181,1.945910149,2.397895273,1.791759469,2.302585093,2.772588722,3.091042453,0.693147181,1.504077397,1.098612289,2.772588722,2.63905733
F,0,1.589235205,-1.660731207,3.342861805,2.862200881,2.541601993,-2.659260037,3.487375078,-2.465104022,3.975936331,1.609437912,1.609437912,1.386294361,1.945910149,1.609437912,1.791759469,2.302585093,2.833213344,1.098612289,1.609437912,1.386294361,3.218875825,2.63905733
F,0,2.091864062,-0.84397007,3.735285827,3.608211551,3.265759411,-2.040220829,3.575150689,-0.673344553,4.492001488,2.140066163,2.140066163,2.48490665,3.218875825,2.397895273,3.135494216,3.555348061,4.343805422,1.791759469,1.609437912,2.197224577,3.951243719,4.143134726
F,0,1.648658626,-1.714798428,3.377587516,2.87356464,2.251291799,-2.813410717,3.471966453,-2.407945609,4.143134726,1.791759469,1.791759469,2.397895273,2.995732274,1.791759469,2.397895273,3.295836866,4.043051268,1.791759469,2.079441542,1.386294361,4.077537444,3.496507561
F,0,1.609437912,-1.897119985,3.363841595,3.077312261,2.379546134,-2.659260037,3.269568939,-0.867500568,4.24563401,1.871802177,1.871802177,1.098612289,1.791759469,1.871802177,1.609437912,2.197224577,2.833213344,1.386294361,2.197224577,1.609437912,3.63758616,2.302585093
F,0,1.16315081,-0.798507696,2.912350665,2.970414466,2.282382386,-2.120263536,2.694627181,-1.832581464,3.453157121,2.995732274,1.945910149,4.941642423,5.298317367,3.496507561,4.49980967,5.768320996,5.799092654,3.761200116,1.945910149,2.890371758,5.438079309,5.347107531
F,0,1.609437912,-2.659260037,2.646174797,2.066862759,2.424802726,-3.218875825,2.610069793,-2.302585093,3.122364924,1.386294361,1.386294361,2.564949357,3.63758616,2.079441542,3.218875825,4.248495242,4.234106505,1.098612289,1.386294361,1.098612289,3.258096538,3.912023005
F,0,1.840549633,-1.771956842,3.314186005,3.751854253,3.60004824,-2.040220829,3.360375387,-0.84397007,4.102643365,2.708050201,1.609437912,4.317488114,4.787491743,3.688879454,4.700480366,5.247024072,5.521460918,3.135494216,1.098612289,2.397895273,5.192956851,5.298317367
T,1,2.58021683,-0.235722334,4.087655574,4.875197323,4.505349851,-0.301105093,3.777348102,-0.072570693,4.9698133,2.197224577,1.609437912,3.526360525,4.605170186,3.044522438,4.33073334,5.010635294,5.480638923,2.079441542,2.197224577,1.609437912,4.605170186,5.393627546
F,0,2.433613355,-0.083381609,3.925925911,4.361823927,4.194189897,-0.527632742,3.784189634,-0.328504067,2.63905733,1.945910149,3.295836866,5.298317367,5.703782475,4.276666119,5.298317367,5.966146739,6.29156914,2.944438979,1.945910149,1.791759469,5.480638923,6.173786104
F,0,2.681021529,-1.272965676,3.925925911,3.998200702,3.832979798,-1.427116356,3.761200116,-0.579818495,4.691347882,2.48490665,2.48490665,3.044522438,3.850147602,2.079441542,4.007333185,4.262679877,4.787491743,2.302585093,2.48490665,1.791759469,4.532599493,4.787491743
F,0,0.741937345,-2.813410717,2.557227311,1.360976553,1.722766598,-4.199705078,2.332143895,-3.506557897,2.862200881,1.386294361,1.386294361,1.386294361,1.386294361,1.386294361,1.386294361,0.405465108,1.386294361,1.386294361,1.386294361,1.386294361,1.098612289,1.098612289
F,0,2.4765384,-1.46967597,4.105943698,3.737669618,2.879198457,-1.832581464,4.266896327,-1.386294361,4.534747722,2.302585093,2.302585093,1.791759469,2.564949357,2.302585093,2.302585093,2.944438979,3.583518938,1.386294361,1.945910149,2.079441542,3.931825633,3.135494216
F,0,2.091864062,-1.771956842,2.797281335,3.845883203,3.535145354,-2.207274913,2.468099531,-1.237874356,3.877431561,4.59511985,4.584967479,6.345636361,6.345636361,5.135798437,5.991464547,6.522092798,6.70930434,5.247024072,2.890371758,3.931825633,6.684611728,6.65929392
F,0,1.808288771,-2.659260037,2.839078464,3.443618098,2.240709689,-2.995732274,2.646174797,-2.040220829,3.621670704,2.079441542,1.098612289,3.044522438,3.33220451,1.791759469,3.850147602,4.127134385,5.247024072,2.772588722,2.708050201,2.48490665,5.347107531,4.86753445
F,0,0.741937345,-4.605170186,2.501435952,1.547562509,1.280933845,-4.199705078,2.388762789,-4.605170186,2.721295428,1.386294361,1.386294361,1.386294361,1.386294361,1.386294361,1.386294361,1.386294361,1.386294361,1.386294361,1.386294361,1.386294361,1.386294361,1.386294361
F,0,2.054123734,-2.302585093,2.766319109,2.687847494,2.525728644,-2.995732274,2.797281335,-2.659260037,3.529297384,1.504077397,1.504077397,1.098612289,2.197224577,1.386294361,1.098612289,2.63905733,2.708050201,1.504077397,1.504077397,1.504077397,2.48490665,1.791759469
F,0,1.840549633,-1.237874356,2.895911938,3.430756184,2.833213344,-2.659260037,2.815408719,-1.427116356,3.919991175,1.871802177,1.871802177,1.791759469,2.48490665,2.48490665,1.609437912,2.890371758,3.258096538,1.871802177,1.098612289,1.386294361,3.218875825,2.564949357
F,0,1.62924054,-1.609437912,3.025291076,0,2.041220329,-3.912023005,3.068052935,-2.813410717,3.552486829,1.504077397,1.504077397,1.504077397,1.098612289,1.504077397,1.504077397,0.693147181,1.945910149,1.504077397,1.504077397,1.504077397,2.079441542,1.098612289
F,0,2.406945108,-0.562118918,3.569532696,3.867025639,3.250374492,-2.040220829,3.563882964,-1.078809661,4.579852378,2.397895273,2.397895273,1.791759469,2.708050201,2.397895273,2.397895273,3.17805383,3.871201011,2.397895273,2.397895273,2.397895273,3.583518938,2.708050201
F,0,2.517696473,0.262364264,3.640214282,4.075841091,3.314186005,-1.714798428,3.377587516,0.262364264,4.465908119,2.48490665,2.48490665,2.772588722,3.295836866,2.48490665,2.48490665,3.737669618,5.010635294,2.397895273,2.48490665,1.945910149,5.010635294,3.713572067
F,0,2.014903021,-1.560647748,3.83081295,3.523415014,2.694627181,-2.040220829,3.768152635,-1.660731207,4.434381865,2.197224577,2.197224577,1.945910149,2.63905733,2.197224577,2.197224577,2.995732274,3.663561646,1.609437912,1.609437912,1.945910149,3.912023005,3.258096538
F,0,1.360976553,-0.891598119,3.139832618,2.451005098,1.824549292,-3.218875825,3.198673118,-2.040220829,3.511545439,1.504077397,1.504077397,1.791759469,2.302585093,1.791759469,2.079441542,2.833213344,3.33220451,1.504077397,1.504077397,1.098612289,2.944438979,2.890371758
F,0,1.704748092,-0.579818495,3.819907717,3.837299459,2.827313622,-3.352407217,3.706228092,-1.560647748,4.364371699,2.197224577,2.197224577,3.295836866,4.418840608,2.944438979,2.833213344,5.010635294,5.247024072,2.197224577,2.197224577,,4.442651256,4.077537444
F,0,2.163323026,-1.347073648,3.446807893,3.039749159,2.186051277,-2.659260037,3.465735903,-2.207274913,4.039536326,1.098612289,1.791759469,2.397895273,2.995732274,1.791759469,2.302585093,3.737669618,4.248495242,1.945910149,1.609437912,1.791759469,4.060443011,3.713572067
F,0,2.014903021,-0.579818495,3.414442608,3.363841595,3.034952987,-1.347073648,3.222867846,-1.272965676,4.513054897,1.609437912,1.609437912,2.890371758,3.258096538,2.079441542,2.397895273,4.043051268,4.406719247,2.197224577,2.397895273,2.772588722,4.290459441,3.688879454
F,0,0.955511445,-4.605170186,3.456316681,2.041220329,0.875468737,-4.199705078,3.811097087,-2.813410717,3.310543013,1.386294361,1.386294361,1.386294361,1.386294361,1.386294361,1.386294361,1.386294361,1.386294361,1.386294361,1.386294361,1.386294361,1.386294361,1.386294361
